time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   6.1000000e+01	  -3.4824160e-01	  -7.8980932e-02	  -1.3514532e-01	  -1.9203337e-01	  -1.5259822e-15	  -3.8355499e-02	  -2.3685620e-02	   1.2117598e-01	   4.1591598e-01	  -4.4259566e-15	  -1.9292169e-01	   2.6719231e-01	  -5.0241666e-01	  -6.2927699e-02	   4.8856224e-16	  -6.9888788e-02	   1.7982460e-01	   1.4859672e-01	   2.7790566e-01	  -1.2499948e-14	   7.7131112e-02	  -2.5477992e-01	   1.0219977e-14	   7.9982592e-16	   1.8286039e-02	  -9.6776092e-02	   4.5270733e-16	   1.7265358e-02	   3.8081376e-02	   1.1691403e-16	  -2.2140159e-02	  -1.4647028e-01	   6.3559034e-02	   6.9375150e-02	   4.3141823e-02	  -8.2520248e-02	   4.0457723e-15	  -2.8714495e-02	  -1.5206163e-01	   1.2638867e-02	  -1.4134455e-02	   5.1557085e-15	  -4.2400968e-02	   9.8016281e-03	  -1.4485547e-01	   6.8191440e-03	  -4.6463996e-16	  -1.3851831e-01	  -1.5246412e-01	   6.3157249e-02	  -1.7529451e-01	   2.4441902e-14	  -6.4703825e-02	  -1.0818283e-01	  -3.8528021e-15	  -6.9291695e-16	   2.4604098e-02	   3.1703101e-02	  -7.6036011e-16	  -1.8357995e-01	  -1.3177779e-01	  -4.5118733e-16	  -6.9746021e-02	  -6.7851292e-04	  -2.8468257e-01	  -9.6057820e-03	  -9.2003496e-02	  -2.7455362e-01	   2.5197901e-15	  -6.7069994e-02	  -1.7574725e-01	   1.3381485e-01	   4.0178153e-01	   7.2975184e-16	  -2.3532265e-01	   2.7699394e-01	  -6.4727213e-01	  -5.6108555e-02	   2.3922286e-17	  -2.0840710e-01	   2.7360482e-02	   2.1175397e-01	   1.0261114e-01	   1.1941954e-14	   1.2427286e-02	  -3.6296275e-01	   6.3671749e-15	   1.0690896e-16	   4.2890136e-02	  -6.5072991e-02	  -3.0765278e-16	  -1.6631459e-01	  -9.3696411e-02	  -3.3427330e-16	  -9.1886180e-02	  -1.4714879e-01	
   6.1050000e+01	  -3.5088320e-01	  -8.1852223e-02	  -1.3254021e-01	  -1.9628495e-01	  -1.4227172e-15	  -3.7562265e-02	  -2.6464667e-02	   1.2007434e-01	   4.1360052e-01	  -4.4406047e-15	  -1.9251986e-01	   2.6947506e-01	  -5.0630756e-01	  -6.3507553e-02	   4.8814097e-16	  -7.0248341e-02	   1.7731133e-01	   1.4739469e-01	   2.7421980e-01	  -1.2543429e-14	   7.1869767e-02	  -2.6321516e-01	   1.0394405e-14	   7.6621830e-16	   1.7724509e-02	  -9.7300875e-02	   4.3698917e-16	   1.4964657e-02	   3.6164782e-02	   1.1485000e-16	  -2.6238725e-02	  -1.4813373e-01	   6.4198046e-02	   7.0902865e-02	   4.2420884e-02	  -8.1267459e-02	   4.0443123e-15	  -2.8839751e-02	  -1.5161292e-01	   1.2415675e-02	  -1.4286746e-02	   5.1699414e-15	  -4.3673550e-02	   9.4684997e-03	  -1.4472232e-01	   6.5097857e-03	  -4.6614043e-16	  -1.3653743e-01	  -1.5077929e-01	   6.3473630e-02	  -1.7558960e-01	   2.4497248e-14	  -6.4680702e-02	  -1.0722507e-01	  -3.8915118e-15	  -6.8071658e-16	   2.4393582e-02	   3.1645631e-02	  -7.6255332e-16	  -1.8321428e-01	  -1.3269112e-01	  -4.4667444e-16	  -6.7986792e-02	  -4.8618857e-04	  -2.8668516e-01	  -1.0949358e-02	  -9.0119328e-02	  -2.7755241e-01	   2.6215950e-15	  -6.6402017e-02	  -1.7807758e-01	   1.3249002e-01	   3.9931377e-01	   7.2933669e-16	  -2.3619341e-01	   2.7894356e-01	  -6.5102987e-01	  -5.6997767e-02	   2.2000542e-17	  -2.0678577e-01	   2.6532043e-02	   2.1086832e-01	   9.8630200e-02	   1.1953820e-14	   7.1890650e-03	  -3.7044023e-01	   6.5028927e-15	   8.5501719e-17	   4.2118091e-02	  -6.5655244e-02	  -3.2556415e-16	  -1.6824963e-01	  -9.6526340e-02	  -3.3182444e-16	  -9.4225518e-02	  -1.4861992e-01	
   6.1100000e+01	  -3.5358298e-01	  -8.4956039e-02	  -1.3040518e-01	  -2.0064076e-01	  -1.3090721e-15	  -3.7231219e-02	  -2.9464050e-02	   1.1865742e-01	   4.1100880e-01	  -4.4553901e-15	  -1.9274361e-01	   2.7154465e-01	  -5.0997328e-01	  -6.3678667e-02	   4.8780924e-16	  -7.0628397e-02	   1.7486659e-01	   1.4589070e-01	   2.7040041e-01	  -1.2580430e-14	   6.6551423e-02	  -2.7140125e-01	   1.0562793e-14	   7.2792563e-16	   1.7234806e-02	  -9.7736477e-02	   4.2088613e-16	   1.2707354e-02	   3.4276742e-02	   1.1304107e-16	  -3.0278272e-02	  -1.4952021e-01	   6.4754547e-02	   7.2528383e-02	   4.1731266e-02	  -7.9971732e-02	   4.0429354e-15	  -2.8949260e-02	  -1.5105165e-01	   1.2220655e-02	  -1.4410107e-02	   5.1843470e-15	  -4.4945267e-02	   9.1205520e-03	  -1.4461218e-01	   6.1315187e-03	  -4.6763046e-16	  -1.3453803e-01	  -1.4910751e-01	   6.3747813e-02	  -1.7584840e-01	   2.4543843e-14	  -6.4616977e-02	  -1.0628230e-01	  -3.9278699e-15	  -6.6705812e-16	   2.4183966e-02	   3.1540107e-02	  -7.6451907e-16	  -1.8280901e-01	  -1.3362656e-01	  -4.4249807e-16	  -6.6211900e-02	  -3.3800024e-04	  -2.8882843e-01	  -1.2427657e-02	  -8.8673910e-02	  -2.8061249e-01	   2.7338633e-15	  -6.6180479e-02	  -1.8051570e-01	   1.3087807e-01	   3.9659869e-01	   7.2895691e-16	  -2.3768887e-01	   2.8066520e-01	  -6.5458546e-01	  -5.7547148e-02	   2.0178771e-17	  -2.0516643e-01	   2.5759080e-02	   2.0963852e-01	   9.4552010e-02	   1.1963413e-14	   1.9344459e-03	  -3.7768355e-01	   6.6349227e-15	   6.0867513e-17	   4.1418772e-02	  -6.6196371e-02	  -3.4363294e-16	  -1.7010166e-01	  -9.9349823e-02	  -3.2945700e-16	  -9.6490172e-02	  -1.4985821e-01	
   6.1150000e+01	  -3.5631069e-01	  -8.8286357e-02	  -1.2875706e-01	  -2.0507410e-01	  -1.1860844e-15	  -3.7364137e-02	  -3.2655680e-02	   1.1694770e-01	   4.0816443e-01	  -4.4703415e-15	  -1.9360780e-01	   2.7339659e-01	  -5.1339939e-01	  -6.3433718e-02	   4.8755416e-16	  -7.1033148e-02	   1.7251245e-01	   1.4407835e-01	   2.6646821e-01	  -1.2611423e-14	   6.1165452e-02	  -2.7930544e-01	   1.0724185e-14	   6.8501820e-16	   1.6822996e-02	  -9.8100327e-02	   4.0448649e-16	   1.0500624e-02	   3.2427641e-02	   1.1145422e-16	  -3.4258486e-02	  -1.5062947e-01	   6.5232850e-02	   7.4246283e-02	   4.1081712e-02	  -7.8640497e-02	   4.0413236e-15	  -2.9035006e-02	  -1.5037783e-01	   1.2055838e-02	  -1.4502081e-02	   5.1989625e-15	  -4.6203586e-02	   8.7627634e-03	  -1.4452841e-01	   5.6885591e-03	  -4.6910799e-16	  -1.3252511e-01	  -1.4745551e-01	   6.3979560e-02	  -1.7608104e-01	   2.4581822e-14	  -6.4514882e-02	  -1.0536726e-01	  -3.9617643e-15	  -6.5194392e-16	   2.3976749e-02	   3.1383682e-02	  -7.6620027e-16	  -1.8236246e-01	  -1.3458298e-01	  -4.3861545e-16	  -6.4429892e-02	  -2.4162017e-04	  -2.9107784e-01	  -1.4040075e-02	  -8.7675345e-02	  -2.8371460e-01	   2.8552392e-15	  -6.6399143e-02	  -1.8303351e-01	   1.2900354e-01	   3.9366234e-01	   7.2862102e-16	  -2.3981139e-01	   2.8215935e-01	  -6.5792781e-01	  -5.7745159e-02	   1.8446166e-17	  -2.0355825e-01	   2.5056942e-02	   2.0805791e-01	   9.0387175e-02	   1.1970399e-14	  -3.3494305e-03	  -3.8467270e-01	   6.7624209e-15	   3.3074278e-17	   4.0799745e-02	  -6.6716646e-02	  -3.6171378e-16	  -1.7186184e-01	  -1.0215534e-01	  -3.2716123e-16	  -9.8688377e-02	  -1.5087109e-01	
   6.1200000e+01	  -3.5903642e-01	  -9.1836312e-02	  -1.2760453e-01	  -2.0955683e-01	  -1.0548685e-15	  -3.7957056e-02	  -3.6008252e-02	   1.1497126e-01	   4.0509307e-01	  -4.4854929e-15	  -1.9511938e-01	   2.7502880e-01	  -5.1657513e-01	  -6.2769595e-02	   4.8736495e-16	  -7.1468270e-02	   1.7027117e-01	   1.4195393e-01	   2.6244262e-01	  -1.2636907e-14	   5.5700197e-02	  -2.8690141e-01	   1.0877812e-14	   6.3765154e-16	   1.6493034e-02	  -9.8406008e-02	   3.8787777e-16	   8.3520720e-03	   3.0627831e-02	   1.1005634e-16	  -3.8179959e-02	  -1.5146336e-01	   6.5637976e-02	   7.6052030e-02	   4.0480166e-02	  -7.7280919e-02	   4.0391370e-15	  -2.9088428e-02	  -1.4959215e-01	   1.1922675e-02	  -1.4560876e-02	   5.2138319e-15	  -4.7435631e-02	   8.4001385e-03	  -1.4447400e-01	   5.1862162e-03	  -4.7057372e-16	  -1.3050330e-01	  -1.4583001e-01	   6.4170407e-02	  -1.7629675e-01	   2.4611363e-14	  -6.4376662e-02	  -1.0449131e-01	  -3.9931285e-15	  -6.3538877e-16	   2.3773713e-02	   3.1174853e-02	  -7.6753828e-16	  -1.8187234e-01	  -1.3555866e-01	  -4.3498370e-16	  -6.2647745e-02	  -2.0388522e-04	  -2.9339844e-01	  -1.5784282e-02	  -8.7124366e-02	  -2.8683775e-01	   2.9842685e-15	  -6.7045484e-02	  -1.8560040e-01	   1.2689393e-01	   3.9053219e-01	   7.2833904e-16	  -2.4255501e-01	   2.8342894e-01	  -6.6104913e-01	  -5.7583379e-02	   1.6791237e-17	  -2.0197157e-01	   2.4441161e-02	   2.0612434e-01	   8.6145873e-02	   1.1974456e-14	  -8.6764650e-03	  -3.9139272e-01	   6.8846835e-15	   2.2627660e-18	   4.0266747e-02	  -6.7231155e-02	  -3.7966051e-16	  -1.7352027e-01	  -1.0493083e-01	  -3.2492736e-16	  -1.0082770e-01	  -1.5166724e-01	
   6.1250000e+01	  -3.6173124e-01	  -9.5598291e-02	  -1.2694787e-01	  -2.1405973e-01	  -9.1659997e-16	  -3.9000019e-02	  -3.9487632e-02	   1.1275739e-01	   4.0182218e-01	  -4.5008845e-15	  -1.9727764e-01	   2.7644172e-01	  -5.1949391e-01	  -6.1687500e-02	   4.8723308e-16	  -7.1941064e-02	   1.6816461e-01	   1.3951644e-01	   2.5834174e-01	  -1.2657409e-14	   5.0143275e-02	  -2.9416962e-01	   1.1023101e-14	   5.8606932e-16	   1.6247040e-02	  -9.8662401e-02	   3.7114530e-16	   6.2696137e-03	   2.8886932e-02	   1.0881496e-16	  -4.2043345e-02	  -1.5202551e-01	   6.5975441e-02	   7.7942056e-02	   3.9933666e-02	  -7.5899810e-02	   4.0360242e-15	  -2.9100700e-02	  -1.4869612e-01	   1.1822013e-02	  -1.4585442e-02	   5.2290074e-15	  -4.8628409e-02	   8.0377312e-03	  -1.4445134e-01	   4.6307660e-03	  -4.7203099e-16	  -1.2847671e-01	  -1.4423738e-01	   6.4323854e-02	  -1.7650375e-01	   2.4632695e-14	  -6.4204486e-02	  -1.0366417e-01	  -4.0219407e-15	  -6.1741844e-16	   2.3576777e-02	   3.0913263e-02	  -7.6847345e-16	  -1.8133599e-01	  -1.3655138e-01	  -4.3156076e-16	  -6.0870977e-02	  -2.3049952e-04	  -2.9575580e-01	  -1.7656235e-02	  -8.7014206e-02	  -2.8995954e-01	   3.1194242e-15	  -6.8100720e-02	  -1.8818376e-01	   1.2457940e-01	   3.8723674e-01	   7.2812294e-16	  -2.4590604e-01	   2.8447945e-01	  -6.6394526e-01	  -5.7056734e-02	   1.5202089e-17	  -2.0041777e-01	   2.3927230e-02	   2.0384030e-01	   8.1837995e-02	   1.1975286e-14	  -1.4061212e-02	  -3.9783379e-01	   7.0011603e-15	  -3.1349122e-17	   3.9823817e-02	  -6.7749138e-02	  -3.9732815e-16	  -1.7506638e-01	  -1.0766444e-01	  -3.2274580e-16	  -1.0291432e-01	  -1.5225601e-01	
   6.1300000e+01	  -3.6436788e-01	  -9.9564068e-02	  -1.2677929e-01	  -2.1855322e-01	  -7.7248756e-16	  -4.0477242e-02	  -4.3057501e-02	   1.1033774e-01	   3.9838031e-01	  -4.5165648e-15	  -2.0007493e-01	   2.7763798e-01	  -5.2215395e-01	  -6.0193167e-02	   4.8715232e-16	  -7.2460641e-02	   1.6621359e-01	   1.3676743e-01	   2.5418248e-01	  -1.2673488e-14	   4.4481744e-02	  -3.0109744e-01	   1.1159687e-14	   5.3060426e-16	   1.6085404e-02	  -9.8873384e-02	   3.5437024e-16	   4.2611055e-03	   2.7212848e-02	   1.0769884e-16	  -4.5848961e-02	  -1.5232127e-01	   6.6251059e-02	   7.9913739e-02	   3.9448293e-02	  -7.4503557e-02	   4.0316288e-15	  -2.9063097e-02	  -1.4769211e-01	   1.1754148e-02	  -1.4575480e-02	   5.2445519e-15	  -4.9769066e-02	   7.6807104e-03	  -1.4446216e-01	   4.0292996e-03	  -4.7348566e-16	  -1.2644871e-01	  -1.4268330e-01	   6.4445372e-02	  -1.7670922e-01	   2.4646118e-14	  -6.4000366e-02	  -1.0289370e-01	  -4.0482217e-15	  -5.9806867e-16	   2.3387888e-02	   3.0599412e-02	  -7.6894583e-16	  -1.8075058e-01	  -1.3755846e-01	  -4.2830615e-16	  -5.9103761e-02	  -3.2573917e-04	  -2.9811682e-01	  -1.9650330e-02	  -8.7330996e-02	  -2.9305677e-01	   3.2591413e-15	  -6.9540338e-02	  -1.9074961e-01	   1.2209188e-01	   3.8380483e-01	   7.2798706e-16	  -2.4984399e-01	   2.8531869e-01	  -6.6661611e-01	  -5.6163868e-02	   1.3666661e-17	  -1.9890935e-01	   2.3530292e-02	   2.0121280e-01	   7.7473254e-02	   1.1972630e-14	  -1.9518623e-02	  -4.0399114e-01	   7.1114652e-15	  -6.7464405e-17	   3.9473292e-02	  -6.8273972e-02	  -4.1457559e-16	  -1.7648948e-01	  -1.1034561e-01	  -3.2060731e-16	  -1.0495272e-01	  -1.5264701e-01	
   6.1350000e+01	  -3.6692150e-01	  -1.0372488e-01	  -1.2708375e-01	  -2.2300814e-01	  -6.2373715e-16	  -4.2367613e-02	  -4.6680178e-02	   1.0774505e-01	   3.9479625e-01	  -4.5325911e-15	  -2.0349745e-01	   2.7862216e-01	  -5.2455889e-01	  -5.8297159e-02	   4.8711866e-16	  -7.3038109e-02	   1.6443726e-01	   1.3371095e-01	   2.4998062e-01	  -1.2685753e-14	   3.8702197e-02	  -3.0767901e-01	   1.1287416e-14	   4.7167682e-16	   1.6006783e-02	  -9.9038018e-02	   3.3762695e-16	   2.3337862e-03	   2.5610687e-02	   1.0667849e-16	  -4.9596761e-02	  -1.5235765e-01	   6.6470800e-02	   8.1965248e-02	   3.9029176e-02	  -7.3098089e-02	   4.0255964e-15	  -2.8967380e-02	  -1.4658334e-01	   1.1718944e-02	  -1.4531414e-02	   5.2605395e-15	  -5.0845143e-02	   7.3344048e-03	  -1.4450730e-01	   3.3895774e-03	  -4.7494571e-16	  -1.2442181e-01	  -1.4117250e-01	   6.4542225e-02	  -1.7691932e-01	   2.4652031e-14	  -6.3766081e-02	  -1.0218583e-01	  -4.0720328e-15	  -5.7738500e-16	   2.3208937e-02	   3.0234320e-02	  -7.6889575e-16	  -1.8011332e-01	  -1.3857685e-01	  -4.2518168e-16	  -5.7349063e-02	  -4.9218859e-04	  -3.0045070e-01	  -2.1759633e-02	  -8.8054570e-02	  -2.9610623e-01	   3.4018593e-15	  -7.1334992e-02	  -1.9326352e-01	   1.1946399e-01	   3.8026483e-01	   7.2794837e-16	  -2.5434260e-01	   2.8595656e-01	  -6.6906619e-01	  -5.4907582e-02	   1.2172941e-17	  -1.9745992e-01	   2.3264755e-02	   1.9825318e-01	   7.3061295e-02	   1.1966279e-14	  -2.5063884e-02	  -4.0986484e-01	   7.2153833e-15	  -1.0570818e-16	   3.9215720e-02	  -6.8803698e-02	  -4.3126880e-16	  -1.7777954e-01	  -1.1296616e-01	  -3.1850319e-16	  -1.0694582e-01	  -1.5284984e-01	
   6.1400000e+01	  -3.6937036e-01	  -1.0807133e-01	  -1.2784002e-01	  -2.2739654e-01	  -4.7151213e-16	  -4.4645371e-02	  -5.0317486e-02	   1.0501173e-01	   3.9109802e-01	  -4.5490304e-15	  -2.0752595e-01	   2.7940045e-01	  -5.2671815e-01	  -5.6015164e-02	   4.8713007e-16	  -7.3686658e-02	   1.6285249e-01	   1.3035369e-01	   2.4575096e-01	  -1.2694871e-14	   3.2790877e-02	  -3.1391472e-01	   1.1406344e-14	   4.0979169e-16	   1.6008120e-02	  -9.9151116e-02	   3.2098061e-16	   4.9365694e-04	   2.4081819e-02	   1.0572647e-16	  -5.3286449e-02	  -1.5214322e-01	   6.6640735e-02	   8.4095165e-02	   3.8680537e-02	  -7.1688820e-02	   4.0175792e-15	  -2.8806189e-02	  -1.4537390e-01	   1.1715977e-02	  -1.4454343e-02	   5.2770572e-15	  -5.1844864e-02	   7.0042868e-03	  -1.4458675e-01	   2.7198980e-03	  -4.7642090e-16	  -1.2239756e-01	  -1.3970863e-01	   6.4623097e-02	  -1.7713914e-01	   2.4650964e-14	  -6.3503150e-02	  -1.0154451e-01	  -4.0934722e-15	  -5.5542432e-16	   2.3041684e-02	   2.9819212e-02	  -7.6826471e-16	  -1.7942154e-01	  -1.3960307e-01	  -4.2215180e-16	  -5.5608802e-02	  -7.3053976e-04	  -3.0272962e-01	  -2.3976161e-02	  -8.9159479e-02	  -2.9908536e-01	   3.5460671e-15	  -7.3451560e-02	  -1.9569139e-01	   1.1672771e-01	   3.7664368e-01	   7.2802673e-16	  -2.5937081e-01	   2.8640474e-01	  -6.7130490e-01	  -5.3295266e-02	   1.0709163e-17	  -1.9608422e-01	   2.3143858e-02	   1.9497678e-01	   6.8611826e-02	   1.1956094e-14	  -3.0712273e-02	  -4.1545923e-01	   7.3128722e-15	  -1.4563263e-16	   3.9049804e-02	  -6.9331905e-02	  -4.4728410e-16	  -1.7892789e-01	  -1.1552125e-01	  -3.1642534e-16	  -1.0889525e-01	  -1.5287376e-01	
   6.1450000e+01	  -3.7169633e-01	  -1.1259297e-01	  -1.2902168e-01	  -2.3169238e-01	  -3.1690150e-16	  -4.7280763e-02	  -5.3931554e-02	   1.0216857e-01	   3.8731212e-01	  -4.5659596e-15	  -2.1213614e-01	   2.7998032e-01	  -5.2864703e-01	  -5.3368234e-02	   4.8718619e-16	  -7.4421411e-02	   1.6147338e-01	   1.2670511e-01	   2.4150751e-01	  -1.2701577e-14	   2.6733925e-02	  -3.1981045e-01	   1.1516729e-14	   3.4553100e-16	   1.6084758e-02	  -9.9204014e-02	   3.0448580e-16	  -1.2549983e-03	   2.2623318e-02	   1.0481768e-16	  -5.6917489e-02	  -1.5168792e-01	   6.6767094e-02	   8.6301879e-02	   3.8405739e-02	  -7.0280540e-02	   4.0072431e-15	  -2.8573385e-02	  -1.4406873e-01	   1.1744659e-02	  -1.4345970e-02	   5.2942045e-15	  -5.2757424e-02	   6.6958995e-03	  -1.4469954e-01	   2.0289781e-03	  -4.7792221e-16	  -1.2037652e-01	  -1.3829412e-01	   6.4697633e-02	  -1.7737273e-01	   2.4643593e-14	  -6.3212848e-02	  -1.0097184e-01	  -4.1126708e-15	  -5.3225758e-16	   2.2887668e-02	   2.9355274e-02	  -7.6699649e-16	  -1.7867271e-01	  -1.4063325e-01	  -4.1918403e-16	  -5.3884040e-02	  -1.0394757e-03	  -3.0492923e-01	  -2.6291088e-02	  -9.0615946e-02	  -3.0197292e-01	   3.6903416e-15	  -7.5854147e-02	  -1.9800029e-01	   1.1391323e-01	   3.7296615e-01	   7.2824489e-16	  -2.6489356e-01	   2.8667622e-01	  -6.7334657e-01	  -5.1339256e-02	   9.2639820e-18	  -1.9479794e-01	   2.3179250e-02	   1.9140274e-01	   6.4134776e-02	   1.1942015e-14	  -3.6478923e-02	  -4.2078229e-01	   7.4040579e-15	  -1.8672658e-16	   3.8972426e-02	  -6.9848740e-02	  -4.6251069e-16	  -1.7992771e-01	  -1.1800993e-01	  -3.1436635e-16	  -1.1080153e-01	  -1.5272740e-01	
   6.1500000e+01	  -3.7388518e-01	  -1.1727767e-01	  -1.3059796e-01	  -2.3587187e-01	  -1.6090251e-16	  -5.0240516e-02	  -5.7485478e-02	   9.9243782e-02	   3.8346301e-01	  -4.5834653e-15	  -2.1729900e-01	   2.8037034e-01	  -5.3036653e-01	  -5.0382896e-02	   4.8728782e-16	  -7.5259032e-02	   1.6031084e-01	   1.2277783e-01	   2.3726364e-01	  -1.2706666e-14	   2.0517857e-02	  -3.2537647e-01	   1.1619008e-14	   2.7954207e-16	   1.6230706e-02	  -9.9185333e-02	   2.8818666e-16	  -2.9097279e-03	   2.1227968e-02	   1.0392951e-16	  -6.0488879e-02	  -1.5100265e-01	   6.6856406e-02	   8.8582920e-02	   3.8207341e-02	  -6.8877282e-02	   3.9942773e-15	  -2.8264304e-02	  -1.4267354e-01	   1.1804298e-02	  -1.4208511e-02	   5.3120938e-15	  -5.3573248e-02	   6.4147488e-03	  -1.4484371e-01	   1.3258510e-03	  -4.7946118e-16	  -1.1835835e-01	  -1.3693022e-01	   6.4775995e-02	  -1.7762314e-01	   2.4630742e-14	  -6.2896274e-02	  -1.0046829e-01	  -4.1297862e-15	  -5.0797173e-16	   2.2748133e-02	   2.8843515e-02	  -7.6503881e-16	  -1.7786449e-01	  -1.4166302e-01	  -4.1624904e-16	  -5.2175184e-02	  -1.4156372e-03	  -3.0702877e-01	  -2.8694752e-02	  -9.2390620e-02	  -3.0474915e-01	   3.8333748e-15	  -7.8504820e-02	  -2.0015901e-01	   1.1104808e-01	   3.6925450e-01	   7.2862851e-16	  -2.7087224e-01	   2.8678509e-01	  -6.7521024e-01	  -4.9057045e-02	   7.8266412e-18	  -1.9361738e-01	   2.3380618e-02	   1.8755382e-01	   5.9640502e-02	   1.1924076e-14	  -4.2378417e-02	  -4.2584477e-01	   7.4892221e-15	  -2.2842966e-16	   3.8978839e-02	  -7.0341818e-02	  -4.7685215e-16	  -1.8077422e-01	  -1.2043505e-01	  -3.1231953e-16	  -1.1266406e-01	  -1.5241829e-01	
   6.1550000e+01	  -3.7592639e-01	  -1.2211081e-01	  -1.3253421e-01	  -2.3991347e-01	  -4.4179921e-18	  -5.3488032e-02	  -6.0943815e-02	   9.6262606e-02	   3.7957304e-01	  -4.6016433e-15	  -2.2298088e-01	   2.8058010e-01	  -5.3190290e-01	  -4.7091052e-02	   4.8743629e-16	  -7.6217127e-02	   1.5937233e-01	   1.1858799e-01	   2.3303237e-01	  -1.2710967e-14	   1.4130298e-02	  -3.3062646e-01	   1.1713779e-14	   2.1251689e-16	   1.6439041e-02	  -9.9081606e-02	   2.7211834e-16	  -4.4695719e-03	   1.9884887e-02	   1.0304183e-16	  -6.3998662e-02	  -1.5009866e-01	   6.6915696e-02	   9.0934434e-02	   3.8087147e-02	  -6.7482217e-02	   3.9784059e-15	  -2.7875925e-02	  -1.4119474e-01	   1.1894085e-02	  -1.4044608e-02	   5.3308493e-15	  -5.4284174e-02	   6.1661753e-03	  -1.4501608e-01	   6.1977425e-04	  -4.8104916e-16	  -1.1634181e-01	  -1.3561694e-01	   6.4868499e-02	  -1.7789236e-01	   2.4613369e-14	  -6.2554464e-02	  -1.0003287e-01	  -4.1449957e-15	  -4.8266793e-16	   2.2623975e-02	   2.8284728e-02	  -7.6234522e-16	  -1.7699489e-01	  -1.4268758e-01	  -4.1332080e-16	  -5.0482165e-02	  -1.8536561e-03	  -3.0901069e-01	  -3.1176376e-02	  -9.4447059e-02	  -3.0739568e-01	   3.9739879e-15	  -8.1363957e-02	  -2.0213855e-01	   1.0815669e-01	   3.6552844e-01	   7.2920598e-16	  -2.7726505e-01	   2.8674628e-01	  -6.7691898e-01	  -4.6471278e-02	   6.3871360e-18	  -1.9255894e-01	   2.3755395e-02	   1.8345649e-01	   5.5140013e-02	   1.1902402e-14	  -4.8424166e-02	  -4.3065933e-01	   7.5687834e-15	  -2.7015103e-16	   3.9063016e-02	  -7.0796878e-02	  -4.9022688e-16	  -1.8146446e-01	  -1.2280269e-01	  -3.1027897e-16	  -1.1448083e-01	  -1.5195231e-01	
